Tier,Topic,Model,Dataset,Accuracy,ROC AUC,Positive Samples,Positive Ratio,Precision,Recall,F1 Score
tier 5,trafficking in firearms,Decision Tree,Validation,0.9910479199578726,0.8209746494439455,31,0.016324381253291206,0.7692307692307693,0.6451612903225806,0.7017543859649122
tier 5,violation of parole,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,violation of parole,Decision Tree,Validation,0.9963138493944181,0.9981559536354058,1,0.000526592943654555,0.125,1.0,0.2222222222222222
tier 5,torture,Decision Tree,Train,1.0,1.0,5,0.000881057268722467,1.0,1.0,1.0
tier 5,torture,Decision Tree,Validation,0.9984202211690363,0.49973642593568796,2,0.00105318588730911,0.0,0.0,0.0
tier 5,running an illegal gambling business,Decision Tree,Train,0.999295154185022,0.9604376161265323,38,0.006696035242290749,0.9722222222222222,0.9210526315789473,0.9459459459459459
tier 5,running an illegal gambling business,Decision Tree,Validation,0.9936808846761453,0.9140169581346053,12,0.00631911532385466,0.5,0.8333333333333334,0.625
tier 5,receiving kickbacks (financial),Decision Tree,Train,1.0,1.0,5,0.000881057268722467,1.0,1.0,1.0
tier 5,receiving kickbacks (financial),Decision Tree,Validation,0.9973670352817272,0.4992092778070638,2,0.00105318588730911,0.0,0.0,0.0
tier 5,second degree murder,Decision Tree,Train,1.0,1.0,21,0.0037004405286343613,1.0,1.0,1.0
tier 5,second degree murder,Decision Tree,Validation,0.9957872564507636,0.4986814345991561,3,0.001579778830963665,0.0,0.0,0.0
tier 5,rape,Decision Tree,Train,0.9996475770925111,0.9814814814814814,54,0.009515418502202643,1.0,0.9629629629629629,0.9811320754716981
tier 5,rape,Decision Tree,Validation,0.9915745129015271,0.6459961242733012,17,0.008952080042127435,0.5555555555555556,0.29411764705882354,0.38461538461538464
tier 5,human trafficking,Decision Tree,Train,0.9998237885462555,0.9782608695652174,23,0.004052863436123348,1.0,0.9565217391304348,0.9777777777777777
tier 5,human trafficking,Decision Tree,Validation,0.9947340705634544,0.7127000906070674,7,0.003686150605581885,0.3333333333333333,0.42857142857142855,0.375
tier 5,computer fraud,Decision Tree,Train,0.9998237885462555,0.9782608695652174,23,0.004052863436123348,1.0,0.9565217391304348,0.9777777777777777
tier 5,computer fraud,Decision Tree,Validation,0.9931542917324908,0.5609135378106822,8,0.00421274354923644,0.14285714285714285,0.125,0.13333333333333333
tier 5,terrorism financing,Decision Tree,Train,1.0,1.0,37,0.006519823788546255,1.0,1.0,1.0
tier 5,terrorism financing,Decision Tree,Validation,0.990521327014218,0.8093135953266064,16,0.00842548709847288,0.45454545454545453,0.625,0.5263157894736842
tier 5,intellectual property theft,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 5,intellectual property theft,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,theft of public money,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 5,theft of public money,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,money laundering (international),Decision Tree,Train,1.0,1.0,13,0.0022907488986784142,1.0,1.0,1.0
tier 5,money laundering (international),Decision Tree,Validation,0.9963138493944181,0.49973586899101957,6,0.00315955766192733,0.0,0.0,0.0
tier 5,distribution of controlled substances resulting in serious bodily injury and death,Decision Tree,Train,0.9996475770925111,0.9614501535200934,13,0.0022907488986784142,0.9230769230769231,0.9230769230769231,0.9230769230769231
tier 5,distribution of controlled substances resulting in serious bodily injury and death,Decision Tree,Validation,0.9973670352817272,0.6658755274261603,3,0.001579778830963665,0.25,0.3333333333333333,0.2857142857142857
tier 5,obstruction of justice,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 5,obstruction of justice,Decision Tree,Validation,0.9957872564507636,0.4989445910290237,4,0.00210637177461822,0.0,0.0,0.0
tier 5,tampering with public records,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,tampering with public records,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 5,sex crimes,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,sex crimes,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,providing or possessing contraband in prison,Decision Tree,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 5,providing or possessing contraband in prison,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 5,driving without a license,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,driving without a license,Decision Tree,Validation,0.9984202211690363,0.49973642593568796,2,0.00105318588730911,0.0,0.0,0.0
tier 5,smash and grab,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 5,smash and grab,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,theft of classified information,Decision Tree,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 5,theft of classified information,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,possession with intent to distribute controlled substances,Decision Tree,Train,0.9994713656387665,0.98125,80,0.014096916299559472,1.0,0.9625,0.9808917197452229
tier 5,possession with intent to distribute controlled substances,Decision Tree,Validation,0.9942074776197999,0.8942333333333332,24,0.01263823064770932,0.76,0.7916666666666666,0.7755102040816326
tier 5,major fraud against the us,Decision Tree,Train,0.9998237885462555,0.9864864864864865,37,0.006519823788546255,1.0,0.972972972972973,0.9863013698630136
tier 5,major fraud against the us,Decision Tree,Validation,0.9915745129015271,0.6476177871889889,10,0.0052659294365455505,0.25,0.3,0.2727272727272727
tier 5,vehicular assault,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,vehicular assault,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,first degree murder,Decision Tree,Train,0.9998237885462555,0.9903846153846154,52,0.009162995594713657,1.0,0.9807692307692307,0.9902912621359223
tier 5,first degree murder,Decision Tree,Validation,0.9947340705634544,0.7328025477707006,15,0.007898894154818325,0.7777777777777778,0.4666666666666667,0.5833333333333334
tier 5,extortion,Decision Tree,Train,0.9996475770925111,0.96875,32,0.005638766519823789,1.0,0.9375,0.967741935483871
tier 5,extortion,Decision Tree,Validation,0.9910479199578726,0.7827965138309966,14,0.00737230121116377,0.42105263157894735,0.5714285714285714,0.48484848484848486
tier 5,drug possession,Decision Tree,Train,0.9996475770925111,0.9904761904761905,105,0.018502202643171806,1.0,0.9809523809523809,0.9903846153846154
tier 5,drug possession,Decision Tree,Validation,0.9836756187467088,0.8081966110812265,40,0.021063717746182202,0.6097560975609756,0.625,0.6172839506172839
tier 5,illegal mining,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 5,illegal mining,Decision Tree,Validation,0.9994734070563455,0.9997361477572559,4,0.00210637177461822,0.8,1.0,0.8888888888888888
tier 5,possession of marijuana,Decision Tree,Train,0.9996475770925111,0.967741935483871,31,0.005462555066079295,1.0,0.9354838709677419,0.9666666666666667
tier 5,possession of marijuana,Decision Tree,Validation,0.9957872564507636,0.6420643310178193,7,0.003686150605581885,0.4,0.2857142857142857,0.3333333333333333
tier 5,international drug trafficking,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 5,international drug trafficking,Decision Tree,Validation,0.9989468141126909,0.7497364259356879,2,0.00105318588730911,0.5,0.5,0.5
tier 5,cyber intrusion,Decision Tree,Train,1.0,1.0,32,0.005638766519823789,1.0,1.0,1.0
tier 5,cyber intrusion,Decision Tree,Validation,0.9942074776197999,0.6658717541070481,12,0.00631911532385466,0.5714285714285714,0.3333333333333333,0.42105263157894735
tier 5,human smuggling,Decision Tree,Train,1.0,1.0,8,0.0014096916299559472,1.0,1.0,1.0
tier 5,human smuggling,Decision Tree,Validation,0.9973670352817272,0.7489457037427517,2,0.00105318588730911,0.2,0.5,0.2857142857142857
tier 5,embezzlement,Decision Tree,Train,1.0,1.0,90,0.015859030837004406,1.0,1.0,1.0
tier 5,embezzlement,Decision Tree,Validation,0.9868351764086362,0.8346946881259929,31,0.016324381253291206,0.5833333333333334,0.6774193548387096,0.6268656716417911
tier 5,assault with a dangerous weapon in aid of racketeering,Decision Tree,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 5,assault with a dangerous weapon in aid of racketeering,Decision Tree,Validation,0.990521327014218,0.49552160168598525,1,0.000526592943654555,0.0,0.0,0.0
tier 5,financial fraud,Decision Tree,Train,1.0,1.0,81,0.014273127753303964,1.0,1.0,1.0
tier 5,financial fraud,Decision Tree,Validation,0.9784096893101633,0.5888483188802678,21,0.011058451816745656,0.14285714285714285,0.19047619047619047,0.16326530612244897
tier 5,sexual battery,Decision Tree,Train,1.0,1.0,22,0.0038766519823788545,1.0,1.0,1.0
tier 5,sexual battery,Decision Tree,Validation,0.9984202211690363,0.9439153439153439,9,0.004739336492890996,0.8,0.8888888888888888,0.8421052631578947
tier 5,child exploitation,Decision Tree,Train,0.9991189427312775,0.9905561947208973,109,0.01920704845814978,0.9727272727272728,0.981651376146789,0.9771689497716894
tier 5,child exploitation,Decision Tree,Validation,0.9773565034228542,0.6941349270664505,48,0.02527646129541864,0.5757575757575758,0.3958333333333333,0.4691358024691358
tier 5,traffic crimes,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 5,traffic crimes,Decision Tree,Validation,0.9978936282253817,0.49973628691983124,3,0.001579778830963665,0.0,0.0,0.0
tier 5,domestic violence assault,Decision Tree,Train,1.0,1.0,82,0.014449339207048459,1.0,1.0,1.0
tier 5,domestic violence assault,Decision Tree,Validation,0.9968404423380727,0.9632167671985951,28,0.01474460242232754,0.8666666666666667,0.9285714285714286,0.896551724137931
tier 5,disturbing the peace,Decision Tree,Train,0.9998237885462555,0.9861111111111112,36,0.006343612334801762,1.0,0.9722222222222222,0.9859154929577465
tier 5,disturbing the peace,Decision Tree,Validation,0.9957872564507636,0.7687005465372378,13,0.006845708267509215,0.7777777777777778,0.5384615384615384,0.6363636363636364
tier 5,trafficking in marijuana,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,trafficking in marijuana,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 5,sexual abuse (adult),Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 5,sexual abuse (adult),Decision Tree,Validation,0.9978936282253817,0.998945147679325,3,0.001579778830963665,0.42857142857142855,1.0,0.6
tier 5,discharge of a firearm during and in relation to a crime of violence,Decision Tree,Train,0.9998237885462555,0.9545454545454546,11,0.0019383259911894273,1.0,0.9090909090909091,0.9523809523809523
tier 5,discharge of a firearm during and in relation to a crime of violence,Decision Tree,Validation,0.9989468141126909,0.49973656480505796,1,0.000526592943654555,0.0,0.0,0.0
tier 5,malicious/criminal mischief,Decision Tree,Train,0.9987665198237885,0.7666666666666666,15,0.0026431718061674008,1.0,0.5333333333333333,0.6956521739130435
tier 5,malicious/criminal mischief,Decision Tree,Validation,0.9963138493944181,0.49973586899101957,6,0.00315955766192733,0.0,0.0,0.0
tier 5,international terrorism,Decision Tree,Train,0.9998237885462555,0.9545454545454546,11,0.0019383259911894273,1.0,0.9090909090909091,0.9523809523809523
tier 5,international terrorism,Decision Tree,Validation,0.9989468141126909,0.75,4,0.00210637177461822,1.0,0.5,0.6666666666666666
tier 5,fraud in connection with identification documents,Decision Tree,Train,1.0,1.0,11,0.0019383259911894273,1.0,1.0,1.0
tier 5,fraud in connection with identification documents,Decision Tree,Validation,0.9978936282253817,0.666139240506329,3,0.001579778830963665,0.3333333333333333,0.3333333333333333,0.3333333333333333
tier 5,trafficking in narcotics,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 5,trafficking in narcotics,Decision Tree,Validation,0.9915745129015271,0.496309963099631,2,0.00105318588730911,0.0,0.0,0.0
tier 5,forcible rape,Decision Tree,Train,0.9998237885462555,0.95,10,0.001762114537444934,1.0,0.9,0.9473684210526315
tier 5,forcible rape,Decision Tree,Validation,0.9994734070563455,0.8333333333333333,3,0.001579778830963665,1.0,0.6666666666666666,0.8
tier 5,forgery,Decision Tree,Train,1.0,1.0,75,0.013215859030837005,1.0,1.0,1.0
tier 5,forgery,Decision Tree,Validation,0.9931542917324908,0.8726101964949549,16,0.00842548709847288,0.5714285714285714,0.75,0.6486486486486487
tier 5,discharge of a firearm during and in relation to a crime of violence causing death,Decision Tree,Train,0.9994713656387665,0.9482758620689655,29,0.005110132158590308,1.0,0.896551724137931,0.9454545454545454
tier 5,discharge of a firearm during and in relation to a crime of violence causing death,Decision Tree,Validation,0.9942074776197999,0.5614423585404548,8,0.00421274354923644,0.2,0.125,0.15384615384615385
tier 5,dealing in stolen property,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 5,dealing in stolen property,Decision Tree,Validation,0.9973670352817272,0.4994725738396624,3,0.001579778830963665,0.0,0.0,0.0
tier 5,knowingly possess or manufacture an illegal firearm,Decision Tree,Train,1.0,1.0,12,0.0021145374449339205,1.0,1.0,1.0
tier 5,knowingly possess or manufacture an illegal firearm,Decision Tree,Validation,0.9984202211690363,0.9369711792702273,8,0.00421274354923644,0.7777777777777778,0.875,0.8235294117647058
tier 5,antitrust,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 5,antitrust,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 5,election bribery,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 5,election bribery,Decision Tree,Validation,0.9973670352817272,0.7489457037427517,2,0.00105318588730911,0.2,0.5,0.2857142857142857
tier 5,drug manufacturing,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 5,drug manufacturing,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 5,bribery (financial),Decision Tree,Train,1.0,1.0,33,0.005814977973568282,1.0,1.0,1.0
tier 5,bribery (financial),Decision Tree,Validation,0.9836756187467088,0.8168875414140151,17,0.008952080042127435,0.3055555555555556,0.6470588235294118,0.41509433962264153
tier 5,making false statements to a financial institution,Decision Tree,Train,1.0,1.0,8,0.0014096916299559472,1.0,1.0,1.0
tier 5,making false statements to a financial institution,Decision Tree,Validation,0.9973670352817272,0.4994725738396624,3,0.001579778830963665,0.0,0.0,0.0
tier 5,cyberespionage,Decision Tree,Train,1.0,1.0,11,0.0019383259911894273,1.0,1.0,1.0
tier 5,cyberespionage,Decision Tree,Validation,0.9968404423380727,0.4994722955145119,4,0.00210637177461822,0.0,0.0,0.0
tier 5,hostage taking,Decision Tree,Train,1.0,1.0,32,0.005638766519823789,1.0,1.0,1.0
tier 5,hostage taking,Decision Tree,Validation,0.9968404423380727,0.9361779481755685,8,0.00421274354923644,0.5833333333333334,0.875,0.7
tier 5,straw purchasing of firearms,Decision Tree,Train,1.0,1.0,9,0.0015859030837004405,1.0,1.0,1.0
tier 5,straw purchasing of firearms,Decision Tree,Validation,0.9989468141126909,0.874736147757256,4,0.00210637177461822,0.75,0.75,0.75
tier 5,assault,Decision Tree,Train,1.0,1.0,49,0.008634361233480176,1.0,1.0,1.0
tier 5,assault,Decision Tree,Validation,0.9899947340705635,0.746816976127321,14,0.00737230121116377,0.3684210526315789,0.5,0.42424242424242425
tier 5,robbery,Decision Tree,Train,0.9998237885462555,0.9999106185198428,81,0.014273127753303964,0.9878048780487805,1.0,0.9938650306748467
tier 5,robbery,Decision Tree,Validation,0.9784096893101633,0.9041674349990779,29,0.015271195365982097,0.4,0.8275862068965517,0.5393258426966292
tier 5,bankruptcy fraud,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 5,bankruptcy fraud,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 5,mail fraud,Decision Tree,Train,1.0,1.0,78,0.013744493392070485,1.0,1.0,1.0
tier 5,mail fraud,Decision Tree,Validation,0.9942074776197999,0.8782408261110086,29,0.015271195365982097,0.8461538461538461,0.7586206896551724,0.8
tier 5,forgery of passport,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 5,forgery of passport,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 5,cybercrime,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 5,cybercrime,Decision Tree,Validation,0.9968404423380727,0.4989457037427517,2,0.00105318588730911,0.0,0.0,0.0
tier 5,theft of trade secrets,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 5,theft of trade secrets,Decision Tree,Validation,1.0,1.0,2,0.00105318588730911,1.0,1.0,1.0
tier 5,insider trading,Decision Tree,Train,1.0,1.0,74,0.01303964757709251,1.0,1.0,1.0
tier 5,insider trading,Decision Tree,Validation,0.9978936282253817,0.9728863381858901,19,0.010005265929436546,0.8571428571428571,0.9473684210526315,0.9
tier 5,tampering with evidence,Decision Tree,Train,1.0,1.0,15,0.0026431718061674008,1.0,1.0,1.0
tier 5,tampering with evidence,Decision Tree,Validation,0.9994734070563455,0.9997357293868923,7,0.003686150605581885,0.875,1.0,0.9333333333333333
tier 5,possession of narcotics,Decision Tree,Train,0.9998237885462555,0.9166666666666667,6,0.0010572687224669603,1.0,0.8333333333333334,0.9090909090909091
tier 5,possession of narcotics,Decision Tree,Validation,0.9994734070563455,0.8333333333333333,3,0.001579778830963665,1.0,0.6666666666666666,0.8
tier 5,insurance fraud,Decision Tree,Train,1.0,1.0,21,0.0037004405286343613,1.0,1.0,1.0
tier 5,insurance fraud,Decision Tree,Validation,0.9957872564507636,0.7843929326487467,7,0.003686150605581885,0.4444444444444444,0.5714285714285714,0.5
tier 5,sex trafficking of children,Decision Tree,Train,0.9996475770925111,0.992,125,0.022026431718061675,1.0,0.984,0.9919354838709677
